Area,BHK,Bathroom,Furnishing,Locality,Parking,Price,Status,Transaction,Type,Per_Sqft,Year_Built,Floors,Garage,Lot_Size,Condition,House_Age,Total_Rooms,Luxury_Score,Price_per_SqFt
1400.0,3,2,Furnished,"Chanakya Apartments, Aashirwaad Chowk, Dwarka",1,15000000,Ready_to_move,Resale,Apartment,,1997,9,0,1400.0,Fair,29,5.0,3.0,10714.285714285714
1550.0,3,2,Semi-Furnished,"Bank Apartments, Aashirwaad Chowk, Dwarka carpet area 1550 sqft status Ready to Move floor 7 out of 7 floors transaction Resale furnishing Semi-Furnished facing North - East overlooking Garden/Park, Main Road society Bank Apartments car parking 1 Covered, 1 Open bathroom 2 balcony 3 ownership Freehold A spacious 3 Bedroom flat is available for sale in Dwarka , New Delhi.it is cornor building plenty of sunlight and airy. It is located on the 2 Floor. It has a covered area of 1500 Sq-ft. The flat has vitrified tiles & Mosiac flooring. The flat has 24 Hours Available water supply and No/Rare Powercut.. The property is fantastically located and is much sought-after. The property is available at a very competitive Price. read more Contact Agent View Phone No. Share Feedback Sikka Realtors Has Maximum Property Options Is the Top Agent of the Locality Is Trusted by All Users CRISIL Rating No of employees 12 Sikka Realtors Certified Agent Locality Superstar Aashirwaad Chowk, Dwarka 2500+ Buyers Served",1,15800000,Ready_to_move,Resale,Apartment,,2007,6,0,1550.0,Average,19,5.0,2.5,10193.548387096775
2000.0,4,3,Furnished,"Mohinder Apartments, Aashirwaad Chowk, Dwarka",1,31500000,Ready_to_move,Resale,Apartment,,2022,7,0,2000.0,Excellent,4,7.0,5.0,15750.0
1500.0,3,3,Semi-Furnished,"Bank Apartments, Aashirwaad Chowk, Dwarka",1,14000000,Ready_to_move,Resale,Apartment,,2015,1,0,1500.0,Good,11,6.0,3.0,9333.333333333334
1550.0,3,2,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1,13200000,Ready_to_move,Resale,Apartment,,1998,10,0,1550.0,Fair,28,5.0,2.0,8516.129032258064
1600.0,3,2,Semi-Furnished,"Bank Apartments, Aashirwaad Chowk, Dwarka",1,15800000,Ready_to_move,Resale,Apartment,,2020,9,0,1600.0,Excellent,6,5.0,4.0,9875.0
1600.0,3,3,Unfurnished,"Saheta Apartment, Aashirwaad Chowk, Dwarka",1,16200000,Ready_to_move,Resale,Apartment,,2020,15,0,1600.0,Excellent,6,6.0,3.0,10125.0
1800.0,3,2,Semi-Furnished,"Pushpanjali Apartments, Aashirwaad Chowk, Dwarka",1,15500000,Ready_to_move,Resale,Apartment,,2019,8,0,1800.0,Excellent,7,5.0,4.0,8611.111111111111
1470.0,3,2,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1,14500000,Ready_to_move,Resale,Apartment,,2022,8,0,1470.0,Excellent,4,5.0,4.0,9863.945578231293
1500.0,3,2,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1,14900000,Ready_to_move,Resale,Apartment,,2002,2,0,1500.0,Average,24,5.0,2.5,9933.333333333334
1750.0,3,3,Furnished,"Green Heavens Apartment, Aashirwaad Chowk, Dwarka",1,17200000,Ready_to_move,Resale,Apartment,,2024,3,0,1750.0,New,2,6.0,5.0,9828.57142857143
1650.0,3,3,Furnished,"Hum Sub Apartment, Aashirwaad Chowk, Dwarka",1,18000000,Ready_to_move,Resale,Apartment,,2005,6,0,1650.0,Average,21,6.0,3.5,10909.09090909091
1850.0,3,2,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1,15500000,Ready_to_move,Resale,Apartment,,2019,6,0,1850.0,Excellent,7,5.0,4.0,8378.378378378378
1480.0,3,2,Furnished,"Bank Apartments, Aashirwaad Chowk, Dwarka",1,15800000,Ready_to_move,Resale,Apartment,,2012,6,0,1480.0,Good,14,5.0,4.0,10675.675675675675
1214.0,2,2,Furnished,"Defence Officers Apartment, Aashirwaad Chowk, Dwarka",1,12600000,Ready_to_move,Resale,Apartment,,2018,6,0,1214.0,Excellent,8,4.0,5.0,10378.912685337726
1380.0,3,2,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1,15000000,Ready_to_move,Resale,Apartment,,2014,12,0,1380.0,Good,12,5.0,3.0,10869.565217391304
1600.0,4,2,Furnished,"Sanchar Vihar Apartment, Aashirwaad Chowk, Dwarka",1,19500000,Ready_to_move,Resale,Apartment,,2014,2,0,1600.0,Good,12,6.0,4.0,12187.5
1585.0,3,3,Semi-Furnished,"Sarve Satyam Apartment, Aashirwaad Chowk, Dwarka",1,16600000,Ready_to_move,Resale,Apartment,,2013,5,0,1585.0,Good,13,6.0,3.0,10473.186119873817
1700.0,3,3,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1,17200000,Ready_to_move,Resale,Apartment,,2018,3,0,1700.0,Excellent,8,6.0,4.0,10117.64705882353
1200.0,2,2,Semi-Furnished,"Palm Green Apartment, Aashirwaad Chowk, Dwarka",1,13000000,Ready_to_move,Resale,Apartment,,2017,5,0,1200.0,Good,9,4.0,3.0,10833.333333333334
1800.0,4,3,Semi-Furnished,"Neelachal, Aashirwaad Chowk, Dwarka",1,16500000,Ready_to_move,Resale,Apartment,,1999,11,0,1800.0,Fair,27,7.0,2.0,9166.666666666666
1000.0,2,2,Semi-Furnished,"Kailash Apartments, Aashirwaad Chowk, Dwarka",1,10700000,Ready_to_move,Resale,Apartment,10700.0,2019,1,0,1000.0,Excellent,7,4.0,4.0,10700.0
1500.0,3,2,Furnished,"New Jyoti Apartments, Aashirwaad Chowk, Dwarka",1,16200000,Ready_to_move,Resale,Apartment,10700.0,2011,6,0,1500.0,Good,15,5.0,4.0,10800.0
1700.0,3,2,Furnished,"Green Heavens Apartment, Aashirwaad Chowk, Dwarka",1,16500000,Ready_to_move,Resale,Apartment,10700.0,2005,1,0,1700.0,Average,21,5.0,3.5,9705.882352941177
1750.0,3,2,Furnished,"PNB Employees Apartment, Aashirwaad Chowk, Dwarka",1,14900000,Ready_to_move,Resale,Apartment,10700.0,2010,15,0,1750.0,Average,16,5.0,3.5,8514.285714285714
2700.0,4,3,Furnished,"Sadbhawna CGHS, Aashirwaad Chowk, Dwarka",1,27500000,Ready_to_move,Resale,Apartment,10700.0,2024,11,0,2700.0,New,2,7.0,5.0,10185.185185185184
3050.0,5,6,Semi-Furnished,Commonwealth Games Village 2010,1,62500000,Ready_to_move,Resale,Apartment,20492.0,2020,4,0,3050.0,Excellent,6,11.0,4.0,20491.803278688523
3405.0,5,5,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3,70000000,Ready_to_move,Resale,Apartment,20558.0,2020,3,1,3405.0,Excellent,6,10.0,5.0,20558.002936857563
1500.0,3,3,Semi-Furnished,Commonwealth Games Village 2010,3,35500000,Ready_to_move,Resale,Apartment,20558.0,2009,2,2,1500.0,Average,17,6.0,3.5,23666.666666666668
2105.0,3,3,Unfurnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3,42100000,Ready_to_move,Resale,Apartment,20558.0,2018,8,2,2105.0,Excellent,8,6.0,4.0,20000.0
2500.0,4,5,Semi-Furnished,"Project Commonwealth Games Village 2010, Akshardham Temple",3,42500000,Ready_to_move,Resale,Apartment,17000.0,2007,12,2,2500.0,Average,19,9.0,3.5,17000.0
2090.0,3,4,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2,44000000,Ready_to_move,Resale,Apartment,21052.0,2015,9,1,2090.0,Good,11,7.0,4.0,21052.63157894737
2525.0,4,5,Semi-Furnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",3,43200000,Ready_to_move,Resale,Apartment,21052.0,2014,14,2,2525.0,Good,12,9.0,4.0,17108.91089108911
2500.0,4,4,Semi-Furnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",2,52500000,Ready_to_move,Resale,Apartment,21000.0,2003,6,1,2500.0,Average,23,8.0,3.5,21000.0
2100.0,3,4,Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2,34300000,Ready_to_move,Resale,Apartment,16333.0,2003,5,1,2100.0,Average,23,7.0,4.5,16333.333333333334
2022.0,3,3,Semi-Furnished,"Project Commonwealth Games Village 2010, Akshardham Temple",2,38000000,Ready_to_move,Resale,Apartment,18793.0,1997,8,1,2022.0,Fair,29,6.0,3.0,18793.273986152326
2650.0,4,5,Furnished,Commonwealth Games Village 2010,2,52500000,Ready_to_move,Resale,Apartment,19811.0,2000,4,1,2650.0,Fair,26,9.0,4.0,19811.32075471698
1850.0,3,3,Unfurnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2,37500000,Ready_to_move,Resale,Apartment,20270.0,2008,15,1,1850.0,Average,18,6.0,2.5,20270.27027027027
2100.0,3,3,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2,37000000,Ready_to_move,Resale,Apartment,17619.0,2009,3,1,2100.0,Average,17,6.0,3.5,17619.04761904762
1700.0,3,4,Semi-Furnished,Commonwealth Games Village 2010,2,40000000,Ready_to_move,Resale,Apartment,17619.0,2000,8,1,1700.0,Fair,26,7.0,3.0,23529.41176470588
2105.0,3,3,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2,36200000,Ready_to_move,Resale,Apartment,17197.0,2008,8,1,2105.0,Average,18,6.0,3.5,17197.149643705463
1250.0,2,3,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",1,29000000,Ready_to_move,Resale,Apartment,17197.0,2013,1,0,1250.0,Good,13,5.0,3.0,23200.0
2552.0,4,5,Furnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",3,42500000,Ready_to_move,New_Property,Apartment,16654.0,2002,8,2,2552.0,Average,24,9.0,4.5,16653.60501567398
3112.0,5,6,Semi-Furnished,Commonwealth Games Village 2010,3,60000000,Ready_to_move,Resale,Apartment,19280.0,2005,7,1,3112.0,Average,21,11.0,3.5,19280.205655526992
2125.0,3,3,Semi-Furnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",2,36500000,Ready_to_move,Resale,Apartment,17176.0,2006,4,1,2125.0,Average,20,6.0,3.5,17176.470588235294
2065.0,3,4,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2,42500000,Ready_to_move,Resale,Apartment,20581.0,2010,2,1,2065.0,Average,16,7.0,3.5,20581.113801452786
3405.0,5,4,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3,71500000,Ready_to_move,Resale,Apartment,20999.0,2006,1,1,3405.0,Average,20,9.0,3.5,20998.531571218795
3050.0,5,5,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3,65000000,Ready_to_move,New_Property,Apartment,21311.0,2017,1,2,3050.0,Good,9,10.0,4.0,21311.475409836065
2300.0,5,6,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3,58000000,Ready_to_move,Resale,Apartment,21311.0,2005,8,1,2300.0,Average,21,11.0,3.5,25217.391304347828
1455.0,2,2,Semi-Furnished,Commonwealth Games Village 2010,2,27500000,Ready_to_move,Resale,Apartment,18900.0,2008,2,1,1455.0,Average,18,4.0,3.5,18900.343642611682
3400.0,5,5,Semi-Furnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",3,70000000,Ready_to_move,New_Property,Apartment,20588.0,2007,15,1,3400.0,Average,19,10.0,3.5,20588.235294117647
3100.0,5,5,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3,65000000,Ready_to_move,Resale,Apartment,20967.0,2001,4,2,3100.0,Average,25,10.0,3.5,20967.74193548387
1400.0,2,3,Unfurnished,"Common Wealth Games Village, Commonwealth Games Village 2010",3,28600000,Ready_to_move,Resale,Apartment,20967.0,2015,10,2,1400.0,Good,11,5.0,3.0,20428.571428571428
2126.0,3,3,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2,39000000,Ready_to_move,Resale,Apartment,18344.0,2002,11,1,2126.0,Average,24,6.0,3.5,18344.308560677327
1815.0,3,3,Semi-Furnished,Commonwealth Games Village 2010,2,32500000,Ready_to_move,Resale,Apartment,17906.0,2004,8,1,1815.0,Average,22,6.0,3.5,17906.33608815427
1700.0,3,3,Unfurnished,"Project Commonwealth Games Village 2010, Commonwealth Games Village 2010",2,34000000,Ready_to_move,Resale,Apartment,17906.0,2018,14,1,1700.0,Excellent,8,6.0,4.0,20000.0
700.0,2,2,Unfurnished,Alaknanda,1,16500000,Ready_to_move,Resale,Apartment,,2023,2,0,700.0,Excellent,3,4.0,3.0,23571.428571428572
980.0,2,2,Semi-Furnished,"Shivalik Apartments, Alaknanda",2,13800000,Ready_to_move,Resale,Apartment,,2015,4,1,980.0,Good,11,4.0,4.0,14081.632653061224
1350.0,3,3,Semi-Furnished,"Narmada Apartment, Alaknanda",2,21000000,Ready_to_move,Resale,Apartment,,2022,4,1,1350.0,Excellent,4,6.0,5.0,15555.555555555555
1800.0,3,3,Semi-Furnished,"Gangotri Enclave, Alaknanda",2,22500000,Ready_to_move,Resale,Apartment,,2020,3,1,1800.0,Excellent,6,6.0,5.0,12500.0
968.751,2,2,Semi-Furnished,"Aravali Apartments, Alaknanda",2,15000000,Ready_to_move,Resale,Apartment,,2009,5,1,968.75,Average,17,4.0,3.5,15483.854984407759
1250.0,3,3,Semi-Furnished,"Narmada Apartment, Alaknanda",2,20000000,Ready_to_move,New_Property,Apartment,,2018,5,1,1250.0,Excellent,8,6.0,5.0,16000.0
1800.0,3,3,Furnished,"Aravali Apartments, Alaknanda",2,20000000,Ready_to_move,New_Property,Apartment,,2005,12,1,1800.0,Average,21,6.0,4.5,11111.111111111111
1400.0,3,2,Semi-Furnished,"Shivalik Apartments, Alaknanda",2,26000000,Ready_to_move,Resale,Builder_Floor,,2009,5,1,1400.0,Average,17,5.0,3.5,18571.428571428572
1000.0,3,3,Semi-Furnished,"Narmada Apartment, Alaknanda",2,19500000,Ready_to_move,Resale,Apartment,,2011,14,1,1000.0,Good,15,6.0,4.0,19500.0
1800.0,4,2,Semi-Furnished,"Tara Apartment, Alaknanda",1,21500000,Ready_to_move,Resale,Apartment,,2023,12,0,1800.0,Excellent,3,6.0,4.0,11944.444444444445
1500.0,3,3,Unfurnished,Alaknanda,1,26500000,Ready_to_move,New_Property,Apartment,,2020,14,0,1500.0,Excellent,6,6.0,3.0,17666.666666666668
1600.0,3,3,Semi-Furnished,"Narmada Apartment, Alaknanda",2,20000000,Ready_to_move,Resale,Apartment,12500.0,2010,2,1,1600.0,Average,16,6.0,3.5,12500.0
1400.0,3,3,Furnished,"Narmada Apartment, Alaknanda carpet area 1400 sqft status Ready to Move floor Ground out of 3 floors transaction Resale furnishing Furnished facing North - East overlooking Garden/Park, Main Road society Narmada Apartment car parking 1 Open bathroom 3 balcony 1 ownership Freehold Near Alaknanda Main Market & Greater Kailash Metro Station. A very good 3 bhk flat for sale in rwa Narmada Apartment, delhi south. It is a superb property and offers an excellent view. The flat is unfurnished. It promises a comfortable stay. It is feng shuivaastu compliant, which is considered to bring positive energy. The appeal of the flat has been increased with the availability of a pipedGa. Indeed, the society too has multiple facilities for enjoyment, such as club housecommunity center and fitness centregym etc. It also has rain water harvesting system. It has a super builtUp area of 180 sq. Yards. read more Contact Agent View Phone No. Share Feedback Agent Sulabh Estate",1,18000000,Ready_to_move,Resale,Apartment,12500.0,2014,15,0,1400.0,Good,12,6.0,4.0,12857.142857142857
1400.0,3,2,Unfurnished,Alaknanda,1,19000000,Ready_to_move,Resale,Apartment,12500.0,2001,10,0,1400.0,Average,25,5.0,1.5,13571.42857142857
2700.0,4,4,Unfurnished,Greater Kailash 4 Nri Colony,2,36500000,Ready_to_move,Resale,Builder_Floor,12500.0,2019,15,1,2700.0,Excellent,7,8.0,4.0,13518.518518518518
1100.0,2,2,Unfurnished,Alaknanda,2,15000000,Ready_to_move,Resale,Apartment,12500.0,2012,6,1,1100.0,Good,14,4.0,3.0,13636.363636363636
1200.0,2,2,Semi-Furnished,Alaknanda,2,17500000,Ready_to_move,Resale,Apartment,12500.0,2011,15,1,1200.0,Good,15,4.0,4.0,14583.333333333334
1400.0,2,2,Semi-Furnished,Alaknanda,2,14000000,Ready_to_move,Resale,Apartment,12500.0,2018,9,1,1400.0,Excellent,8,4.0,5.0,10000.0
1500.0,3,3,Semi-Furnished,"Project Gangotri Enclave, Alaknanda",2,21000000,Ready_to_move,Resale,Apartment,12500.0,2014,2,1,1500.0,Good,12,6.0,4.0,14000.0
1320.0,3,2,Unfurnished,Alaknanda,2,15600000,Ready_to_move,Resale,Apartment,12500.0,1998,7,1,1320.0,Fair,28,5.0,2.0,11818.181818181818
1300.0,3,3,Unfurnished,"Project Gangotri Enclave, Gangotri Enclave, Alaknanda",2,19000000,Ready_to_move,Resale,Apartment,12500.0,2004,3,1,1300.0,Average,22,6.0,2.5,14615.384615384615
1150.0,2,2,Unfurnished,"Narmada Apartment, Alaknanda",1,16500000,Ready_to_move,Resale,Apartment,12500.0,2001,15,0,1150.0,Average,25,4.0,1.5,14347.826086956522
1440.0,3,3,Unfurnished,Alaknanda,1,19000000,Ready_to_move,Resale,Apartment,12500.0,2017,5,0,1440.0,Good,9,6.0,2.0,13194.444444444445
1400.0,2,2,Unfurnished,"Nilgiri Apartment, Alaknanda",1,16500000,Ready_to_move,Resale,Apartment,12500.0,1997,4,0,1400.0,Fair,29,4.0,1.0,11785.714285714286
450.0,1,1,Semi-Furnished,Alaknanda,1,3000000,Ready_to_move,Resale,Builder_Floor,12500.0,2001,9,0,450.0,Average,25,2.0,2.5,6666.666666666667
1300.0,2,2,Semi-Furnished,"Yamuna Apartment, Alaknanda",1,15000000,Ready_to_move,Resale,Apartment,11538.0,2013,7,0,1300.0,Good,13,4.0,3.0,11538.461538461539
1200.0,2,2,Unfurnished,"Nilgiri Apartment, Alaknanda",1,14300000,Ready_to_move,Resale,Apartment,11538.0,2016,2,0,1200.0,Good,10,4.0,2.0,11916.666666666666
1300.0,3,2,Unfurnished,"Nilgiri Apartment, Alaknanda",1,18500000,Ready_to_move,Resale,Apartment,11538.0,2010,13,0,1300.0,Average,16,5.0,1.5,14230.76923076923
1400.0,3,3,Furnished,"Tara Apartment, Alaknanda carpet area 1400 sqft status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Furnished facing North - East overlooking Garden/Park society Tara Apartment car parking 1 Covered, 1 Open bathroom 3 balcony 4 ownership Freehold Near Alaknanda Main Market, Jamia Humderd University & Batra hospital. A very good 3 bhk flat for sale in rwa Tara Apartment, delhi south. It is a superb property and offers an excellent view. The flat is unfurnished. It promises a comfortable stay. It is feng shuivaastu compliant, which is considered to bring positive energy. The appeal of the flat has been increased with the availability of a pipedGa. Indeed, the society too has multiple facilities for enjoyment, such as club housecommunity center and fitness centregym etc. It also has rain water harvesting system. It has a super builtUp area of 180 sq. Yards. Other f read more Contact Agent View Phone No. Share Feedback Agent Sulabh Estate",1,19000000,Ready_to_move,Resale,Apartment,11538.0,2020,13,0,1400.0,Excellent,6,6.0,5.0,13571.42857142857
1400.0,3,3,Semi-Furnished,Alaknanda,1,19000000,Ready_to_move,Resale,Apartment,11538.0,2022,12,0,1400.0,Excellent,4,6.0,4.0,13571.42857142857
1500.0,3,2,Semi-Furnished,"Sarita Vihar, Mathura Road carpet area 1500 sqft status Ready to Move floor 2 out of 4 floors transaction Resale ownership Freehold overlooking Main Road car parking 1 Open bathroom 2 balcony 2 furnishing Unfurnished For sale second third duplex .spacious 3 bedrooms with 2 washrooms drawing and dining and moduler kitchen one scooter garrage. read more Contact Agent View Phone No. Share Feedback Shree Balaji Real Estate Pvt. Ltd. Has Maximum Property Options Is the Top Agent of the Locality Is Trusted by All Users 21 Property Options in Sarita Vihar, Mathura Road Shree Balaji Real Estate Pvt. Ltd. Certified Agent Locality Superstar Maximum options in Sarita Vihar, Mathura Road",1,13500000,Ready_to_move,Resale,Apartment,,1999,10,0,1500.0,Fair,27,5.0,2.0,9000.0
1600.0,4,2,Semi-Furnished,"DDA Flats, Sarita Vihar, Mathura Road carpet area 1600 sqft status Ready to Move floor 1 out of 4 floors transaction Resale furnishing Semi-Furnished facing North - East overlooking Main Road society DDA Flats car parking 2 Open bathroom 2 balcony 2 ownership Freehold For sale First second third duplex in sarita vihar DDA Flates . this house free hold property clear titel . this flate well maintained and spacious peacefull location . no issue light water and parking read more Contact Agent View Phone No. Share Feedback Shree Balaji Real Estate Pvt. Ltd. Has Maximum Property Options Is the Top Agent of the Locality Is Trusted by All Users 21 Property Options in Sarita Vihar, Mathura Road Shree Balaji Real Estate Pvt. Ltd. Certified Agent Locality Superstar Maximum options in Sarita Vihar, Mathura Road",2,15800000,Ready_to_move,Resale,Apartment,,2023,7,1,1600.0,Excellent,3,6.0,5.0,9875.0
1200.0,10,4,Semi-Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,17000000,Ready_to_move,Resale,Apartment,,2013,9,1,1200.0,Good,13,14.0,4.0,14166.666666666666
1600.0,4,2,Semi-Furnished,"DDA Flats, Sarita Vihar, Mathura Road carpet area 1600 sqft status Ready to Move floor Ground out of 4 floors transaction Resale furnishing Semi-Furnished facing North - West overlooking Main Road society DDA Flats car parking 1 Open bathroom 2 balcony 2 ownership Freehold For slae Ground First Duplex in sarita vihar .posh locality in south delhi DDa coloney . This house spacious 4 bedrooms with 2 washrooms drawing and dinning . free hold proerty clear titel . near by all amnites . well develop location . read more Contact Agent View Phone No. Share Feedback Shree Balaji Real Estate Pvt. Ltd. Has Maximum Property Options Is the Top Agent of the Locality Is Trusted by All Users 21 Property Options in Sarita Vihar, Mathura Road Shree Balaji Real Estate Pvt. Ltd. Certified Agent Locality Superstar Maximum options in Sarita Vihar, Mathura Road",1,15500000,Ready_to_move,Resale,Apartment,,2014,8,0,1600.0,Good,12,6.0,3.0,9687.5
1250.0,3,2,Semi-Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,16000000,Ready_to_move,Resale,Apartment,,1998,3,1,1250.0,Fair,28,5.0,3.0,12800.0
950.0,2,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,12900000,Ready_to_move,Resale,Apartment,,2014,2,1,950.0,Good,12,4.0,5.0,13578.947368421053
1200.0,3,3,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,13500000,Ready_to_move,Resale,Apartment,,2017,4,1,1200.0,Good,9,6.0,5.0,11250.0
1400.0,4,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,17800000,Ready_to_move,Resale,Apartment,,2012,7,1,1400.0,Good,14,6.0,5.0,12714.285714285714
950.0,2,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,13200000,Ready_to_move,Resale,Apartment,,1998,3,1,950.0,Fair,28,4.0,4.0,13894.736842105263
1350.0,3,3,Semi-Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,14000000,Ready_to_move,Resale,Apartment,,2011,2,1,1350.0,Good,15,6.0,4.0,10370.37037037037
1550.0,4,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,17500000,Ready_to_move,Resale,Apartment,,2023,13,1,1550.0,Excellent,3,6.0,5.0,11290.322580645161
1300.0,3,2,Semi-Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,17000000,Ready_to_move,Resale,Apartment,,2016,6,1,1300.0,Good,10,5.0,4.0,13076.923076923076
1000.0,2,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar Pocket K",2,13000000,Ready_to_move,Resale,Apartment,,1999,9,1,1000.0,Fair,27,4.0,4.0,13000.0
1500.0,3,3,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar Pocket K",2,17000000,Ready_to_move,Resale,Apartment,,2023,8,1,1500.0,Excellent,3,6.0,5.0,11333.333333333334
950.0,2,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,12700000,Ready_to_move,Resale,Apartment,,2023,12,1,950.0,Excellent,3,4.0,5.0,13368.421052631578
1200.0,3,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,13500000,Ready_to_move,Resale,Apartment,,2000,12,1,1200.0,Fair,26,5.0,4.0,11250.0
1400.0,4,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,17400000,Ready_to_move,Resale,Apartment,,2019,5,1,1400.0,Excellent,7,6.0,5.0,12428.57142857143
1500.0,4,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,17800000,Ready_to_move,Resale,Apartment,,2007,13,1,1500.0,Average,19,6.0,4.5,11866.666666666666
1050.0,2,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,12700000,Ready_to_move,Resale,Apartment,,2013,6,1,1050.0,Good,13,4.0,5.0,12095.238095238095
1550.0,4,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,16200000,Ready_to_move,Resale,Apartment,,2008,13,1,1550.0,Average,18,6.0,4.5,10451.612903225807
950.0,2,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,11100000,Ready_to_move,Resale,Apartment,,2018,7,1,950.0,Excellent,8,4.0,5.0,11684.21052631579
1150.0,2,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,13600000,Ready_to_move,Resale,Apartment,,2024,2,1,1150.0,New,2,4.0,5.0,11826.08695652174
1150.0,2,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar Pocket K",2,13100000,Ready_to_move,Resale,Apartment,,2019,12,1,1150.0,Excellent,7,4.0,5.0,11391.304347826086
1150.0,2,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,12500000,Ready_to_move,Resale,Apartment,,2023,1,1,1150.0,Excellent,3,4.0,5.0,10869.565217391304
1500.0,3,2,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,13600000,Ready_to_move,Resale,Apartment,,2023,12,1,1500.0,Excellent,3,5.0,5.0,9066.666666666666
1800.0,4,4,Furnished,"Sidharth Enclave, Kilokri, Ring Road",2,12000000,Ready_to_move,New_Property,Apartment,6667.0,1998,1,1,1800.0,Fair,28,8.0,4.0,6666.666666666667
1300.0,3,3,Furnished,"Sidharth Enclave, Kilokri, Ring Road",1,20000000,Ready_to_move,New_Property,Apartment,15384.0,2003,4,0,1300.0,Average,23,6.0,3.5,15384.615384615385
1150.0,2,2,Unfurnished,Sarita Vihar Pocket B,1,13500000,Ready_to_move,Resale,Apartment,15384.0,2016,10,0,1150.0,Good,10,4.0,2.0,11739.130434782608
1500.0,3,2,Unfurnished,Sarita Vihar Pocket F,1,14000000,Ready_to_move,Resale,Apartment,15384.0,2013,15,0,1500.0,Good,13,5.0,2.0,9333.333333333334
1150.0,2,2,Semi-Furnished,"DDA Flats, Sarita Vihar, Mathura Road carpet area 1150 sqft status Ready to Move floor 3 out of 3 floors transaction Resale furnishing Semi-Furnished facing North - East overlooking Main Road society DDA Flats car parking 2 Open bathroom 2 balcony 3 ownership Freehold 2 BHK flat available for sale in sarita vihar excellent interiors flooring in all bedrooms complete wood work modular kitchen beautiful bathrooms extremely well maintained ample parking space read more Contact Agent View Phone No. Share Feedback Lavish Associates Certified Agent Trusted by Users Genuine Listings Market Knowledge",2,10800000,Ready_to_move,Resale,Apartment,15384.0,1997,7,1,1150.0,Fair,29,4.0,3.0,9391.304347826086
900.0,3,2,Semi-Furnished,"New Manglapuri, Sultanpur",1,9000000,Ready_to_move,New_Property,Builder_Floor,,1998,2,0,900.0,Fair,28,5.0,2.0,10000.0
